bay_id,st_marker_id,status,location,lat,lon
5362,8905W,Unoccupied,"(-37.82405864585421, 144.96216148541197)",-37.82405864585421,144.96216148541197
3678,7638N,Present,"(-37.804957821738654, 144.9484872417794)",-37.804957821738654,144.9484872417794
2199,3873S,Present,"(-37.811536063722485, 144.9574246935697)",-37.811536063722485,144.9574246935697
2905,4871W,Unoccupied,"(-37.80858678939819, 144.9576879704241)",-37.80858678939819,144.9576879704241
6472,13804N,Present,"(-37.81383752646329, 144.94001002232363)",-37.81383752646329,144.94001002232363
4174,C6608,Unoccupied,"(-37.80838979667196, 144.9596519197408)",-37.80838979667196,144.9596519197408
6205,13323W,Present,"(-37.81990262159043, 144.9469762536424)",-37.81990262159043,144.9469762536424
4433,C7706,Present,"(-37.80362157835981, 144.95471628095635)",-37.80362157835981,144.95471628095635
6203,13319W,Unoccupied,"(-37.82005521714977, 144.94704302046125)",-37.82005521714977,144.94704302046125
4192,C6654,Present,"(-37.80857614184414, 144.95900866681018)",-37.80857614184414,144.95900866681018
3954,C5876,Unoccupied,"(-37.805096671111876, 144.9537847484558)",-37.805096671111876,144.9537847484558
6284,13446E,Present,"(-37.819218167179116, 144.948626658588)",-37.819218167179116,144.948626658588
6224,13326E,Present,"(-37.81690582264376, 144.94589266078236)",-37.81690582264376,144.94589266078236
5657,12309S,Present,"(-37.8098531087212, 144.97780673383124)",-37.8098531087212,144.97780673383124
6264,13331W,Present,"(-37.81897597221868, 144.94840418452947)",-37.81897597221868,144.94840418452947
4559,8000E,Present,"(-37.83021142092793, 144.96936488265194)",-37.83021142092793,144.96936488265194
4208,C6712,Unoccupied,"(-37.8088049114435, 144.95821929732745)",-37.8088049114435,144.95821929732745
4207,C6710,Present,"(-37.80879640283257, 144.9582486285122)",-37.80879640283257,144.9582486285122
920,C696,Present,"(-37.81419221506229, 144.9687373545966)",-37.81419221506229,144.9687373545966
5859,C9138,Present,"(-37.798417779622156, 144.96489529290943)",-37.798417779622156,144.96489529290943
6310,13377W,Present,"(-37.81987589241449, 144.94993894251533)",-37.81987589241449,144.94993894251533
5100,9898N,Present,"(-37.82550552491288, 144.96878711896767)",-37.82550552491288,144.96878711896767
1328,1344E,Unoccupied,"(-37.81485886000729, 144.9579582309596)",-37.81485886000729,144.9579582309596
5177,C8006,Present,"(-37.81044479108055, 144.95257164195573)",-37.81044479108055,144.95257164195573
3515,6672N,Present,"(-37.80865880458556, 144.95837673606894)",-37.80865880458556,144.95837673606894
3001,5052E,Present,"(-37.805265514029216, 144.95811795168993)",-37.805265514029216,144.95811795168993
5178,C8008,Unoccupied,"(-37.81045347387074, 144.95254075285288)",-37.81045347387074,144.95254075285288
6656,13398E,Present,"(-37.81988210513503, 144.9486527278265)",-37.81988210513503,144.9486527278265
5274,4509W,Present,"(-37.811660440590664, 144.953424408537)",-37.811660440590664,144.953424408537
4356,C7142,Unoccupied,"(-37.80846791484835, 144.9525733452055)",-37.80846791484835,144.9525733452055
6076,13217S,Present,"(-37.81887572435093, 144.94745770032426)",-37.81887572435093,144.94745770032426
2190,3862N,Present,"(-37.81124426612578, 144.95794649018882)",-37.81124426612578,144.95794649018882
5347,8875W,Present,"(-37.825353797628004, 144.9606383154937)",-37.825353797628004,144.9606383154937
5052,9829S,Present,"(-37.82520815481698, 144.97017469270887)",-37.82520815481698,144.97017469270887
3570,7098N,Present,"(-37.80895014004577, 144.95313144220654)",-37.80895014004577,144.95313144220654
3064,5186E,Present,"(-37.81111058897861, 144.9574669362612)",-37.81111058897861,144.9574669362612
5211,C8074,Present,"(-37.81079796607358, 144.95131316066363)",-37.81079796607358,144.95131316066363
4240,C6804,Unoccupied,"(-37.8093343552287, 144.9566800623079)",-37.8093343552287,144.9566800623079
6081,13227S,Unoccupied,"(-37.81942235225009, 144.94554422786018)",-37.81942235225009,144.94554422786018
6008,13015S,Present,"(-37.819965598903536, 144.95136180343394)",-37.819965598903536,144.95136180343394
4652,8469W,Present,"(-37.82545637079359, 144.9666683384222)",-37.82545637079359,144.9666683384222
1702,2273S,Present,"(-37.81708711396337, 144.95724657310416)",-37.81708711396337,144.95724657310416
1156,C1254,Present,"(-37.81181828646059, 144.95924619145325)",-37.81181828646059,144.95924619145325
6749,6629S,Present,"(-37.80855847755369, 144.95941119429182)",-37.80855847755369,144.95941119429182
5130,9943S,Present,"(-37.826025251065474, 144.9673739387342)",-37.826025251065474,144.9673739387342
2188,3858N,Present,"(-37.811207914228305, 144.95807183421022)",-37.811207914228305,144.95807183421022
4574,8015W,Present,"(-37.82974047092655, 144.96902592745062)",-37.82974047092655,144.96902592745062
1545,1918N,Present,"(-37.81456889297397, 144.9694242770763)",-37.81456889297397,144.9694242770763
3829,C5528,Unoccupied,"(-37.80677055046829, 144.95412992036552)",-37.80677055046829,144.95412992036552
3085,5226E,Present,"(-37.80532746246461, 144.95728874008057)",-37.80532746246461,144.95728874008057
684,338E,Present,"(-37.814337376975075, 144.97173227240853)",-37.814337376975075,144.97173227240853
2652,10153W,Unoccupied,"(-37.80481793310244, 144.94921772651412)",-37.80481793310244,144.94921772651412
6474,13808N,Unoccupied,"(-37.81422996696686, 144.93883268764188)",-37.81422996696686,144.93883268764188
1127,C1170,Present,"(-37.81356448865578, 144.96004165253257)",-37.81356448865578,144.96004165253257
6517,13748E,Present,"(-37.81281242254772, 144.93655835965987)",-37.81281242254772,144.93655835965987
1120,C1156,Present,"(-37.81377717414311, 144.96013806255155)",-37.81377717414311,144.96013806255155
5323,7833W,Present,"(-37.827939243427664, 144.97111569612792)",-37.827939243427664,144.97111569612792
1030,1200E,Unoccupied,"(-37.813170938622065, 144.95998902717218)",-37.813170938622065,144.95998902717218
3760,C4832,Present,"(-37.810567393816605, 144.95867772800116)",-37.810567393816605,144.95867772800116
5231,11516N,Present,"(-37.811791648720245, 144.95184518661557)",-37.811791648720245,144.95184518661557
6521,13756E,Present,"(-37.81260979571675, 144.93643568473584)",-37.81260979571675,144.93643568473584
6466,13819S,Present,"(-37.81513449663346, 144.9371276318526)",-37.81513449663346,144.9371276318526
6524,13723W,Present,"(-37.81229729732963, 144.93612821243798)",-37.81229729732963,144.93612821243798
5902,C9044,Present,"(-37.80289673434031, 144.96725077727274)",-37.80289673434031,144.96725077727274
6587,13783W,Present,"(-37.81328048993435, 144.94077011798743)",-37.81328048993435,144.94077011798743
5435,11822E,Present,"(-37.81358014797943, 144.97781341694056)",-37.81358014797943,144.97781341694056
5432,11816E,Unoccupied,"(-37.8137343751161, 144.97778746167245)",-37.8137343751161,144.97778746167245
6244,13303S,Present,"(-37.82233066659623, 144.9467861424736)",-37.82233066659623,144.9467861424736
5438,11828E,Unoccupied,"(-37.813425135542516, 144.977839066507)",-37.813425135542516,144.977839066507
6754,13092N,Present,"(-37.821354198288944, 144.9446795011073)",-37.821354198288944,144.9446795011073
1116,C1148,Present,"(-37.81419054696461, 144.9603271364582)",-37.81419054696461,144.9603271364582
5437,11826E,Present,"(-37.813476952522564, 144.9778305484437)",-37.813476952522564,144.9778305484437
5431,11814E,Present,"(-37.813786523039134, 144.97777874546148)",-37.813786523039134,144.97777874546148
5433,11818E,Present,"(-37.81368278298126, 144.9777961433166)",-37.81368278298126,144.9777961433166
5455,11862E,Unoccupied,"(-37.81244729284123, 144.9780009177689)",-37.81244729284123,144.9780009177689
5454,11860E,Unoccupied,"(-37.81249903437504, 144.9779922021858)",-37.81249903437504,144.9779922021858
5439,11830E,Present,"(-37.813373318091216, 144.9778475851122)",-37.813373318091216,144.9778475851122
5453,11858E,Unoccupied,"(-37.812549429477926, 144.97798371349444)",-37.812549429477926,144.97798371349444
5459,11872E,Present,"(-37.810797076965244, 144.97828067292062)",-37.810797076965244,144.97828067292062
5443,11838E,Present,"(-37.81306530448513, 144.97789746254705)",-37.81306530448513,144.97789746254705
5877,12902N,Present,"(-37.798313847511565, 144.96478913518115)",-37.798313847511565,144.96478913518115
5447,11846E,Present,"(-37.812857754756074, 144.97793209355012)",-37.812857754756074,144.97793209355012
3861,C5618,Unoccupied,"(-37.807189189914745, 144.9549154453604)",-37.807189189914745,144.9549154453604
1322,1335W,Unoccupied,"(-37.81530238967326, 144.95790740473393)",-37.81530238967326,144.95790740473393
5889,12911S,Present,"(-37.798565071526305, 144.96541210407196)",-37.798565071526305,144.96541210407196
2340,2963S,Present,"(-37.812877720141756, 144.9605490751497)",-37.812877720141756,144.9605490751497
3599,7334E,Present,"(-37.80542914849775, 144.94932200991653)",-37.80542914849775,144.94932200991653
5129,9942N,Present,"(-37.8258852691315, 144.9675038267926)",-37.8258852691315,144.9675038267926
910,C666,Present,"(-37.81445232772084, 144.96885430889915)",-37.81445232772084,144.96885430889915
591,33W,Present,"(-37.814025943795656, 144.97417621799866)",-37.814025943795656,144.97417621799866
1315,1315W,Unoccupied,"(-37.81707601430344, 144.95873044431505)",-37.81707601430344,144.95873044431505
6618,13868N,Present,"(-37.81402453733948, 144.94162947523438)",-37.81402453733948,144.94162947523438
6262,13428E,Present,"(-37.8199993586387, 144.94819170152437)",-37.8199993586387,144.94819170152437
3583,7135S,Present,"(-37.80845894038579, 144.95278903669237)",-37.80845894038579,144.95278903669237
3952,C5872,Present,"(-37.80514393571363, 144.95377631037417)",-37.80514393571363,144.95377631037417
6142,C13672,Present,"(-37.819944311871296, 144.94342014850724)",-37.819944311871296,144.94342014850724
6120,C13584,Present,"(-37.819502818231925, 144.94495134353332)",-37.819502818231925,144.94495134353332
6124,C13600,Present,"(-37.81954632976269, 144.9448009913908)",-37.81954632976269,144.9448009913908
4179,C6624,Unoccupied,"(-37.80843433376236, 144.95949821590762)",-37.80843433376236,144.95949821590762
6708,13298E,Unoccupied,"(-37.816402032829835, 144.94567018233198)",-37.816402032829835,144.94567018233198
6435,13697W,Unoccupied,"(-37.81985853347056, 144.9459236821079)",-37.81985853347056,144.9459236821079
6554,13769W,Present,"(-37.812210479673226, 144.93849708658814)",-37.812210479673226,144.93849708658814
2512,C2958,Present,"(-37.81276861128343, 144.96063455316704)",-37.81276861128343,144.96063455316704
5207,C8066,Present,"(-37.810765908436046, 144.95142747149026)",-37.810765908436046,144.95142747149026
1137,C1206,Present,"(-37.81257998170153, 144.95959176751637)",-37.81257998170153,144.95959176751637
6146,C13688,Present,"(-37.81998772661222, 144.94327086277917)",-37.81998772661222,144.94327086277917
3065,5188E,Unoccupied,"(-37.811058034416554, 144.95744272881177)",-37.811058034416554,144.95744272881177
1864,2595S,Present,"(-37.814858376610786, 144.95730175782097)",-37.814858376610786,144.95730175782097
2910,4881W,Unoccupied,"(-37.80847959387795, 144.9577071412308)",-37.80847959387795,144.9577071412308
2195,3868N,Present,"(-37.81131729387184, 144.95769477004592)",-37.81131729387184,144.95769477004592
6605,13839S,Present,"(-37.8146206468528, 144.94031482713643)",-37.8146206468528,144.94031482713643
2891,4833W,Present,"(-37.81059178739265, 144.95856584051387)",-37.81059178739265,144.95856584051387
2907,4875W,Unoccupied,"(-37.80854599423019, 144.95769518101105)",-37.80854599423019,144.95769518101105
1151,C1242,Present,"(-37.812178467505646, 144.95940869400224)",-37.812178467505646,144.95940869400224
3051,5158E,Unoccupied,"(-37.80270330838211, 144.95693412827313)",-37.80270330838211,144.95693412827313
5110,9912N,Present,"(-37.82556179815477, 144.96859413337526)",-37.82556179815477,144.96859413337526
3030,5130E,Present,"(-37.80314504317407, 144.9571393724553)",-37.80314504317407,144.9571393724553
3037,5140E,Present,"(-37.80297372553294, 144.95705968991444)",-37.80297372553294,144.95705968991444
3049,5154E,Present,"(-37.802748041316924, 144.95695489881587)",-37.802748041316924,144.95695489881587
3044,5147W,Unoccupied,"(-37.80285324569802, 144.9568774084001)",-37.80285324569802,144.9568774084001
6652,13880N,Unoccupied,"(-37.8136138535573, 144.94253440310735)",-37.8136138535573,144.94253440310735
3045,5148E,Present,"(-37.80281487702632, 144.95698593240158)",-37.80281487702632,144.95698593240158
6895,14237W,Present,"(-37.795307556404154, 144.96477966621853)",-37.795307556404154,144.96477966621853
3562,7088N,Present,"(-37.80885217507168, 144.95347329740525)",-37.80885217507168,144.95347329740525
3047,5150E,Unoccupied,"(-37.80279275879796, 144.95697566184566)",-37.80279275879796,144.95697566184566
6010,13019S,Present,"(-37.82000268152324, 144.95123377947644)",-37.82000268152324,144.95123377947644
4654,8474E,Present,"(-37.825329170262506, 144.9668938984131)",-37.825329170262506,144.9668938984131
6422,13670E,Present,"(-37.8209831564256, 144.9454158470241)",-37.8209831564256,144.9454158470241
3598,7333W,Present,"(-37.805490570922046, 144.94922903850056)",-37.805490570922046,144.94922903850056
6586,13781W,Present,"(-37.81333339381702, 144.94080196815696)",-37.81333339381702,144.94080196815696
3663,7622N,Present,"(-37.804984510900766, 144.9487256136694)",-37.804984510900766,144.9487256136694
6639,13619W,Present,"(-37.819580262591984, 144.94354010609712)",-37.819580262591984,144.94354010609712
6411,13658E,Present,"(-37.81991683920843, 144.94538423916293)",-37.81991683920843,144.94538423916293
6320,13397W,Present,"(-37.821271039627376, 144.9510326336336)",-37.821271039627376,144.9510326336336
3102,5258E,Present,"(-37.80490726254289, 144.95737100170908)",-37.80490726254289,144.95737100170908
6437,13701W,Present,"(-37.81975103837492, 144.94589560870062)",-37.81975103837492,144.94589560870062
6408,13652E,Present,"(-37.820375133131975, 144.94550372631295)",-37.820375133131975,144.94550372631295
6430,13687W,Present,"(-37.8203897398962, 144.94606245414275)",-37.8203897398962,144.94606245414275
3086,5228E,Present,"(-37.80530531920388, 144.95729299381196)",-37.80530531920388,144.95729299381196
6436,13699W,Present,"(-37.81980503575675, 144.94590963084886)",-37.81980503575675,144.94590963084886
5873,C9194,Present,"(-37.79847842962775, 144.9654565458578)",-37.79847842962775,144.9654565458578
1142,C1216,Unoccupied,"(-37.81243891726773, 144.95952744729686)",-37.81243891726773,144.95952744729686
3209,5476E,Present,"(-37.80725798370818, 144.9544786662401)",-37.80725798370818,144.9544786662401
3228,5586E,Unoccupied,"(-37.80613855115189, 144.9539680105218)",-37.80613855115189,144.9539680105218
3194,5428E,Present,"(-37.80808004458228, 144.95485497777992)",-37.80808004458228,144.95485497777992
3230,5592E,Present,"(-37.80593719476245, 144.95387657278093)",-37.80593719476245,144.95387657278093
3227,5582E,Present,"(-37.80618678825199, 144.95399001595572)",-37.80618678825199,144.95399001595572
3671,7630N,Present,"(-37.804971942161146, 144.9486131685324)",-37.804971942161146,144.9486131685324
3226,5578E,Present,"(-37.80623687713684, 144.95401288676868)",-37.80623687713684,144.95401288676868
3506,6659S,Present,"(-37.80877860059651, 144.95864942534774)",-37.80877860059651,144.95864942534774
3896,C5704,Present,"(-37.806092441005, 144.95511145791926)",-37.806092441005,144.95511145791926
3350,6034E,Unoccupied,"(-37.80638211114966, 144.95216474182206)",-37.80638211114966,144.95216474182206
3348,6032E,Present,"(-37.80648440390729, 144.95214642968898)",-37.80648440390729,144.95214642968898
913,C672,Present,"(-37.814383963893654, 144.96882358314184)",-37.814383963893654,144.96882358314184
3552,7077S,Present,"(-37.8088639372948, 144.95395409403756)",-37.8088639372948,144.95395409403756
6606,13841S,Present,"(-37.81458769360551, 144.9403742813135)",-37.81458769360551,144.9403742813135
3549,7071S,Present,"(-37.80880510071484, 144.9541587211426)",-37.80880510071484,144.9541587211426
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
3318,6002N,Unoccupied,"(-37.809986252439295, 144.95808715364475)",-37.809986252439295,144.95808715364475
6456,13588E,Unoccupied,"(-37.819614355485015, 144.94263124467017)",-37.819614355485015,144.94263124467017
6629,13916E,Present,"(-37.8136708250795, 144.94205822669878)",-37.8136708250795,144.94205822669878
